Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
0.771466,Cosmospoint_9797,Tick,0,15,-15,15,126200,,-190,1690,1690,OK
0.771466,BGAF_2047,Tick,9,16,-7,7,126200,,-317,2817,2817,OK
0.771466,Noedgeonlyvol_2557,Tick,18,21,-3,3,126200,,-494,5594,5594,OK
0.771466,raiseKeyErrorteamname_42,Tick,0,0,0,0,126200,,0,0,0,OK
0.771466,Edius_2735,Tick,0,0,0,0,126200,,0,0,0,OK
0.997009,Algorizzms_1224,Tick,0,0,0,0,126200,,0,0,0,OK
0.997009,SolvingLeetcodesFast_69420,Tick,0,15,-15,15,126200,,-190,1690,1690,OK
0.997009,Stonklins_135366,Tick,0,70,-70,70,126200,,-886,7886,7886,OK
0.997009,Cosmospoint_9797,Tick,0,15,-15,15,126200,,-190,1690,1690,OK
0.997009,BGAF_2047,Tick,9,16,-7,7,126200,,-317,2817,2817,OK
0.997009,Noedgeonlyvol_2557,Tick,18,21,-3,3,126200,,-494,5594,5594,OK
0.997009,raiseKeyErrorteamname_42,Tick,0,0,0,0,126200,,0,0,0,OK
0.997009,Edius_2735,Tick,0,0,0,0,126200,,0,0,0,OK
1.272934,Algorizzms_1224,Tick,0,0,0,0,126200,126700,0,0,0,OK
1.272934,SolvingLeetcodesFast_69420,Tick,0,15,-15,15,126200,126700,-190,1690,5485,OK
1.272934,Stonklins_135366,Tick,0,70,-70,70,126200,126700,-886,7886,25596,OK
1.272934,Cosmospoint_9797,Tick,0,15,-15,15,126200,126700,-190,1690,5485,OK
1.272934,BGAF_2047,Tick,9,16,-7,7,126200,126700,-317,2817,4588,OK
1.272934,Noedgeonlyvol_2557,Tick,18,21,-3,3,126200,126700,-494,5594,6353,OK
1.272934,raiseKeyErrorteamname_42,Tick,0,0,0,0,126200,126700,0,0,0,OK
1.272934,Edius_2735,Tick,0,0,0,0,126200,126700,0,0,0,OK
1.476272,Algorizzms_1224,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.476272,SolvingLeetcodesFast_69420,Tick,0,15,-15,15,126600,126800,-190,1690,4690,OK
1.476272,Stonklins_135366,Tick,0,70,-70,70,126600,126800,-886,7886,21886,OK
1.476272,Cosmospoint_9797,Tick,7,15,-8,8,126600,126800,-13,1513,3113,OK
1.476272,BGAF_2047,Tick,9,16,-7,7,126600,126800,-317,2817,4217,OK
1.476272,Noedgeonlyvol_2557,Tick,18,28,-10,4,126600,126800,-583,765083,6283,OK
1.476272,raiseKeyErrorteamname_42,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.476272,Edius_2735,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.710148,Algorizzms_1224,Tick,0,5,-5,4,127000,126800,-64,126264,-1536,OK
1.710148,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127000,126800,-317,-183,-5183,OK
1.710148,Stonklins_135366,Tick,0,70,-70,70,127000,126800,-886,7886,-6114,OK
1.710148,Cosmospoint_9797,Tick,22,15,7,-7,127000,126800,368,3632,5032,OK
1.710148,BGAF_2047,Tick,9,16,-7,7,127000,126800,-317,2817,1417,OK
1.710148,Noedgeonlyvol_2557,Tick,28,45,-17,6,127000,126800,-545,1397245,-955,OK
1.710148,raiseKeyErrorteamname_42,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.710148,Edius_2735,Tick,7,0,7,-7,127000,126800,178,1922,3322,OK
2.042461,Algorizzms_1224,Tick,0,5,-5,4,127000,126800,-64,126264,-1536,OK
2.042461,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127000,126800,-317,-183,-5183,OK
2.042461,Stonklins_135366,Tick,0,70,-70,70,127000,126800,-886,7886,-6114,OK
2.042461,Cosmospoint_9797,Tick,22,15,7,-7,127000,126800,368,3632,5032,OK
2.042461,BGAF_2047,Tick,9,16,-7,7,127000,126800,-317,2817,1417,OK
2.042461,Noedgeonlyvol_2557,Tick,28,45,-17,7,127000,126800,-545,1269945,-1455,OK
2.042461,raiseKeyErrorteamname_42,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.042461,Edius_2735,Tick,7,0,7,-7,127000,126800,178,1922,3322,OK
2.209583,Algorizzms_1224,Tick,0,5,-5,4,127000,126800,-64,126264,-1536,OK
2.209583,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127000,126800,-317,-183,-5183,OK
2.209583,Stonklins_135366,Tick,0,70,-70,70,127000,126800,-886,7886,-6114,OK
2.209583,Cosmospoint_9797,Tick,22,15,7,-7,127000,126800,368,3632,5032,OK
2.209583,BGAF_2047,Tick,9,16,-7,7,127000,126800,-317,2817,1417,OK
2.209583,Noedgeonlyvol_2557,Tick,28,45,-17,8,127000,126800,-545,1142645,-1955,OK
2.209583,raiseKeyErrorteamname_42,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.209583,Edius_2735,Tick,7,0,7,-7,127000,126800,178,1922,3322,OK
2.49609,Algorizzms_1224,Tick,0,5,-5,4,127000,126800,-64,126264,-1536,OK
2.49609,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127000,126800,-317,-183,-5183,OK
2.49609,Stonklins_135366,Tick,0,70,-70,70,127000,126800,-886,7886,-6114,OK
2.49609,Cosmospoint_9797,Tick,22,15,7,-7,127000,126800,368,3632,5032,OK
2.49609,BGAF_2047,Tick,9,16,-7,7,127000,126800,-317,2817,1417,OK
2.49609,Noedgeonlyvol_2557,Tick,28,45,-17,9,127000,126800,-545,1015245,-2555,OK
2.49609,raiseKeyErrorteamname_42,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.49609,Edius_2735,Tick,7,0,7,-7,127000,126800,178,1922,3322,OK
2.782473,Algorizzms_1224,Tick,0,5,-5,4,127000,126800,-64,126264,-1536,OK
2.782473,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127000,126800,-317,-183,-5183,OK
2.782473,Stonklins_135366,Tick,0,70,-70,70,127000,126800,-886,7886,-6114,OK
2.782473,Cosmospoint_9797,Tick,22,15,7,-7,127000,126800,368,3632,5032,OK
2.782473,BGAF_2047,Tick,9,16,-7,7,127000,126800,-317,2817,1417,OK
2.782473,Noedgeonlyvol_2557,Tick,28,45,-17,11,127000,126800,-545,760445,-3755,OK
2.782473,raiseKeyErrorteamname_42,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.782473,Edius_2735,Tick,7,0,7,-7,127000,126800,178,1922,3322,OK
2.995415,Algorizzms_1224,Tick,0,5,-5,4,127000,127300,-64,126264,239,OK
2.995415,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127000,127300,-317,-183,6192,OK
2.995415,Stonklins_135366,Tick,0,70,-70,70,127000,127300,-886,7886,25736,OK
2.995415,Cosmospoint_9797,Tick,22,15,7,-7,127000,127300,368,3632,1847,OK
2.995415,BGAF_2047,Tick,9,16,-7,7,127000,127300,-317,2817,4602,OK
2.995415,Noedgeonlyvol_2557,Tick,28,45,-17,12,127000,127300,-545,632945,780,OK
2.995415,raiseKeyErrorteamname_42,Tick,0,0,0,0,127000,127300,0,0,0,OK
2.995415,Edius_2735,Tick,7,0,7,-7,127000,127300,178,1922,137,OK
3.278558,Algorizzms_1224,Tick,0,5,-5,4,127400,127200,-64,126264,-1936,OK
3.278558,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127400,127200,-317,-183,-5183,OK
3.278558,Stonklins_135366,Tick,0,70,-70,70,127400,127200,-886,7886,-6114,OK
3.278558,Cosmospoint_9797,Tick,22,30,-8,8,127400,127200,750,3250,1650,OK
3.278558,BGAF_2047,Tick,9,16,-7,7,127400,127200,-317,2817,1417,OK
3.278558,Noedgeonlyvol_2557,Tick,28,55,-27,13,127400,127200,-290,1779290,-6910,OK
3.278558,raiseKeyErrorteamname_42,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.278558,Edius_2735,Tick,7,0,7,-7,127400,127200,178,1922,3322,OK
3.455173,Algorizzms_1224,Tick,0,5,-5,4,127400,127200,-64,126264,-1936,OK
3.455173,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127400,127200,-317,-183,-5183,OK
3.455173,Stonklins_135366,Tick,0,70,-70,70,127400,127200,-886,7886,-6114,OK
3.455173,Cosmospoint_9797,Tick,22,30,-8,8,127400,127200,750,3250,1650,OK
3.455173,BGAF_2047,Tick,9,16,-7,7,127400,127200,-317,2817,1417,OK
3.455173,Noedgeonlyvol_2557,Tick,28,55,-27,14,127400,127200,-290,1651890,-7110,OK
3.455173,raiseKeyErrorteamname_42,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.455173,Edius_2735,Tick,7,0,7,-7,127400,127200,178,1922,3322,OK
3.70217,Algorizzms_1224,Tick,0,5,-5,4,127500,127400,-64,126264,-1636,OK
3.70217,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127500,127400,-317,-183,-2683,OK
3.70217,Stonklins_135366,Tick,0,70,-70,70,127500,127400,-886,7886,886,OK
3.70217,Cosmospoint_9797,Tick,22,30,-8,8,127500,127400,750,3250,2450,OK
3.70217,BGAF_2047,Tick,9,23,-14,14,127500,127400,-406,2906,1506,OK
3.70217,Noedgeonlyvol_2557,Tick,28,55,-27,15,127500,127400,-290,1524390,-7110,OK
3.70217,raiseKeyErrorteamname_42,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.70217,Edius_2735,Tick,7,0,7,-7,127500,127400,178,1922,2622,OK
4.035361,Algorizzms_1224,Tick,0,5,-5,4,127500,127400,-64,126264,-1636,OK
4.035361,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127500,127400,-317,-183,-2683,OK
4.035361,Stonklins_135366,Tick,0,70,-70,70,127500,127400,-886,7886,886,OK
4.035361,Cosmospoint_9797,Tick,22,30,-8,8,127500,127400,750,3250,2450,OK
4.035361,BGAF_2047,Tick,9,23,-14,14,127500,127400,-406,2906,1506,OK
4.035361,Noedgeonlyvol_2557,Tick,28,55,-27,17,127500,127400,-290,1269190,-7510,OK
4.035361,raiseKeyErrorteamname_42,Tick,0,0,0,0,127500,127400,0,0,0,OK
4.035361,Edius_2735,Tick,7,0,7,-7,127500,127400,178,1922,2622,OK
4.211167,Algorizzms_1224,Tick,0,5,-5,4,127500,127600,-64,126264,-836,OK
4.211167,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127500,127600,-317,-183,2317,OK
4.211167,Stonklins_135366,Tick,0,70,-70,70,127500,127600,-886,7886,14886,OK
4.211167,Cosmospoint_9797,Tick,22,30,-8,8,127500,127600,750,3250,4050,OK
4.211167,BGAF_2047,Tick,9,23,-14,14,127500,127600,-406,2906,4306,OK
4.211167,Noedgeonlyvol_2557,Tick,28,55,-27,18,127500,127600,-290,1141490,-4210,OK
4.211167,raiseKeyErrorteamname_42,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.211167,Edius_2735,Tick,7,0,7,-7,127500,127600,178,1922,1222,OK
4.478886,Algorizzms_1224,Tick,0,5,-5,4,127500,127600,-64,126264,-836,OK
4.478886,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127500,127600,-317,-183,2317,OK
4.478886,Stonklins_135366,Tick,0,70,-70,70,127500,127600,-886,7886,14886,OK
4.478886,Cosmospoint_9797,Tick,22,30,-8,8,127500,127600,750,3250,4050,OK
4.478886,BGAF_2047,Tick,9,23,-14,14,127500,127600,-406,2906,4306,OK
4.478886,Noedgeonlyvol_2557,Tick,28,55,-27,19,127500,127600,-290,1013790,-4310,OK
4.478886,raiseKeyErrorteamname_42,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.478886,Edius_2735,Tick,7,0,7,-7,127500,127600,178,1922,1222,OK
4.726395,Algorizzms_1224,Tick,0,5,-5,4,127500,127700,-64,126264,-436,OK
4.726395,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127500,127700,-317,-183,4817,OK
4.726395,Stonklins_135366,Tick,0,70,-70,70,127500,127700,-886,7886,21886,OK
4.726395,Cosmospoint_9797,Tick,22,30,-8,8,127500,127700,750,3250,4850,OK
4.726395,BGAF_2047,Tick,9,23,-14,14,127500,127700,-406,2906,5706,OK
4.726395,Noedgeonlyvol_2557,Tick,28,55,-27,21,127500,127700,-290,758290,-2510,OK
4.726395,raiseKeyErrorteamname_42,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.726395,Edius_2735,Tick,7,0,7,-7,127500,127700,178,1922,522,OK
4.953491,Algorizzms_1224,Tick,0,5,-5,4,127500,127700,-64,126264,-436,OK
4.953491,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127500,127700,-317,-183,4817,OK
4.953491,Stonklins_135366,Tick,0,70,-70,70,127500,127700,-886,7886,21886,OK
4.953491,Cosmospoint_9797,Tick,22,30,-8,8,127500,127700,750,3250,4850,OK
4.953491,BGAF_2047,Tick,9,23,-14,14,127500,127700,-406,2906,5706,OK
4.953491,Noedgeonlyvol_2557,Tick,28,55,-27,22,127500,127700,-290,630490,-2610,OK
4.953491,raiseKeyErrorteamname_42,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.953491,Edius_2735,Tick,7,0,7,-7,127500,127700,178,1922,522,OK
5.257851,Algorizzms_1224,Tick,0,5,-5,4,127900,128000,-64,126264,-1236,OK
5.257851,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127900,128000,-317,-183,2317,OK
5.257851,Stonklins_135366,Tick,0,70,-70,70,127900,128000,-886,7886,14886,OK
5.257851,Cosmospoint_9797,Tick,22,30,-8,8,127900,128000,750,3250,4050,OK
5.257851,BGAF_2047,Tick,9,36,-27,27,127900,128000,-572,472,3172,OK
5.257851,Noedgeonlyvol_2557,Tick,41,55,-14,23,127900,128000,43,-1160643,-7243,OK
5.257851,raiseKeyErrorteamname_42,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.257851,Edius_2735,Tick,7,0,7,-7,127900,128000,178,1922,1222,OK
5.472333,Algorizzms_1224,Tick,0,5,-5,4,127900,128000,-64,126264,-1236,OK
5.472333,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127900,128000,-317,-183,2317,OK
5.472333,Stonklins_135366,Tick,0,70,-70,70,127900,128000,-886,7886,14886,OK
5.472333,Cosmospoint_9797,Tick,22,30,-8,8,127900,128000,750,3250,4050,OK
5.472333,BGAF_2047,Tick,9,37,-28,28,127900,128000,-585,185,2985,OK
5.472333,Noedgeonlyvol_2557,Tick,41,55,-14,22,127900,128000,43,-1032643,-7243,OK
5.472333,raiseKeyErrorteamname_42,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.472333,Edius_2735,Tick,8,0,8,-8,127900,128000,204,2096,1296,OK
5.761267,Algorizzms_1224,Tick,0,5,-5,4,127900,128000,-64,126264,-1236,OK
5.761267,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127900,128000,-317,-183,2317,OK
5.761267,Stonklins_135366,Tick,0,70,-70,70,127900,128000,-886,7886,14886,OK
5.761267,Cosmospoint_9797,Tick,22,30,-8,8,127900,128000,750,3250,4050,OK
5.761267,BGAF_2047,Tick,9,37,-28,28,127900,128000,-585,185,2985,OK
5.761267,Noedgeonlyvol_2557,Tick,41,55,-14,20,127900,128000,43,-776543,-7143,OK
5.761267,raiseKeyErrorteamname_42,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.761267,Edius_2735,Tick,8,0,8,-8,127900,128000,204,2096,1296,OK
5.959511,Algorizzms_1224,Tick,0,5,-5,4,127900,128000,-64,126264,-1236,OK
5.959511,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127900,128000,-317,-183,2317,OK
5.959511,Stonklins_135366,Tick,0,70,-70,70,127900,128000,-886,7886,14886,OK
5.959511,Cosmospoint_9797,Tick,22,30,-8,8,127900,128000,750,3250,4050,OK
5.959511,BGAF_2047,Tick,9,37,-28,28,127900,128000,-585,185,2985,OK
5.959511,Noedgeonlyvol_2557,Tick,41,55,-14,19,127900,128000,43,-648643,-7243,OK
5.959511,raiseKeyErrorteamname_42,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.959511,Edius_2735,Tick,8,0,8,-8,127900,128000,204,2096,1296,OK
6.290584,Algorizzms_1224,Tick,0,5,-5,4,127900,128000,-64,126264,-1236,OK
6.290584,SolvingLeetcodesFast_69420,Tick,0,25,-25,25,127900,128000,-317,-183,2317,OK
6.290584,Stonklins_135366,Tick,0,70,-70,70,127900,128000,-886,7886,14886,OK
6.290584,Cosmospoint_9797,Tick,33,30,3,-3,127900,128000,609,2291,1991,OK
6.290584,BGAF_2047,Tick,9,37,-28,28,127900,128000,-585,185,2985,OK
6.290584,Noedgeonlyvol_2557,Tick,41,55,-14,18,127900,128000,43,-520843,-7443,OK
6.290584,raiseKeyErrorteamname_42,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.290584,Edius_2735,Tick,8,0,8,-8,127900,128000,204,2096,1296,OK
6.455918,Algorizzms_1224,Tick,0,5,-5,4,127700,128000,-64,126264,-456,OK
6.455918,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127700,128000,-509,9,2569,OK
6.455918,Stonklins_135366,Tick,70,70,0,0,127700,128000,-1781,1781,1781,OK
6.455918,Cosmospoint_9797,Tick,33,30,3,-3,127700,128000,609,2291,1523,OK
6.455918,BGAF_2047,Tick,9,37,-28,28,127700,128000,-585,185,7353,OK
6.455918,Noedgeonlyvol_2557,Tick,55,55,0,17,127700,128000,-136,-2181664,-5664,OK
6.455918,raiseKeyErrorteamname_42,Tick,0,0,0,0,127700,128000,0,0,0,OK
6.455918,Edius_2735,Tick,58,0,58,-58,127700,128000,-434,7734,-7114,OK
6.795006,Algorizzms_1224,Tick,0,5,-5,4,127700,127700,-64,126264,-1436,OK
6.795006,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127700,127700,-509,9,9,OK
6.795006,Stonklins_135366,Tick,70,70,0,0,127700,127700,-1781,1781,1781,OK
6.795006,Cosmospoint_9797,Tick,33,30,3,-3,127700,127700,609,2291,2291,OK
6.795006,BGAF_2047,Tick,18,37,-19,19,127700,127700,-700,-1500,-1500,OK
6.795006,Noedgeonlyvol_2557,Tick,55,64,-9,15,127700,127700,94,-777294,-11094,OK
6.795006,raiseKeyErrorteamname_42,Tick,0,0,0,0,127700,127700,0,0,0,OK
6.795006,Edius_2735,Tick,58,0,58,-58,127700,127700,-434,7734,7734,OK
7.007597,Algorizzms_1224,Tick,0,5,-5,4,127400,127700,-64,126264,-161,OK
7.007597,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127400,127700,-509,9,2559,OK
7.007597,Stonklins_135366,Tick,70,70,0,0,127400,127700,-1781,1781,1781,OK
7.007597,Cosmospoint_9797,Tick,33,45,-12,12,127400,127700,417,2483,5543,OK
7.007597,BGAF_2047,Tick,18,72,-54,54,127400,127700,-1147,1147,14917,OK
7.007597,Noedgeonlyvol_2557,Tick,64,74,-10,16,127400,127700,-149,-774251,-5501,OK
7.007597,raiseKeyErrorteamname_42,Tick,0,0,0,0,127400,127700,0,0,0,OK
7.007597,Edius_2735,Tick,72,5,67,-67,127400,127700,-676,10776,-6309,OK
7.20428,Algorizzms_1224,Tick,0,5,-5,4,127400,127600,-64,126264,-336,OK
7.20428,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127400,127600,-509,9,2009,OK
7.20428,Stonklins_135366,Tick,70,70,0,0,127400,127600,-1781,1781,1781,OK
7.20428,Cosmospoint_9797,Tick,33,45,-12,12,127400,127600,417,2483,4883,OK
7.20428,BGAF_2047,Tick,18,72,-54,54,127400,127600,-1147,1147,11947,OK
7.20428,Noedgeonlyvol_2557,Tick,64,74,-10,15,127400,127600,-149,-646751,-6751,OK
7.20428,raiseKeyErrorteamname_42,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.20428,Edius_2735,Tick,72,5,67,-67,127400,127600,-676,10776,-2624,OK
7.491323,Algorizzms_1224,Tick,0,5,-5,4,127400,127600,-64,126264,-336,OK
7.491323,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127400,127600,-509,9,2009,OK
7.491323,Stonklins_135366,Tick,70,70,0,0,127400,127600,-1781,1781,1781,OK
7.491323,Cosmospoint_9797,Tick,33,45,-12,12,127400,127600,417,2483,4883,OK
7.491323,BGAF_2047,Tick,18,72,-54,54,127400,127600,-1147,1147,11947,OK
7.491323,Noedgeonlyvol_2557,Tick,64,74,-10,14,127400,127600,-149,-519351,-6951,OK
7.491323,raiseKeyErrorteamname_42,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.491323,Edius_2735,Tick,72,5,67,-67,127400,127600,-676,10776,-2624,OK
7.762376,Algorizzms_1224,Tick,0,5,-5,4,127600,127600,-64,126264,-1336,OK
7.762376,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127600,127600,-509,9,9,OK
7.762376,Stonklins_135366,Tick,70,70,0,0,127600,127600,-1781,1781,1781,OK
7.762376,Cosmospoint_9797,Tick,41,45,-4,4,127600,127600,315,4185,4185,OK
7.762376,BGAF_2047,Tick,43,72,-29,29,127600,127600,-1465,6465,6465,OK
7.762376,Noedgeonlyvol_2557,Tick,79,74,5,12,127600,127600,-148,-2176352,-7152,OK
7.762376,raiseKeyErrorteamname_42,Tick,0,0,0,0,127600,127600,0,0,0,OK
7.762376,Edius_2735,Tick,72,10,62,-62,127600,127600,-740,9840,9840,OK
8.02918,Algorizzms_1224,Tick,0,5,-5,4,127600,127600,-64,126264,-1336,OK
8.02918,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127600,127600,-509,9,9,OK
8.02918,Stonklins_135366,Tick,70,70,0,0,127600,127600,-1781,1781,1781,OK
8.02918,Cosmospoint_9797,Tick,41,45,-4,4,127600,127600,315,4185,4185,OK
8.02918,BGAF_2047,Tick,43,72,-29,29,127600,127600,-1465,6465,6465,OK
8.02918,Noedgeonlyvol_2557,Tick,79,74,5,11,127600,127600,-148,-2048852,-7252,OK
8.02918,raiseKeyErrorteamname_42,Tick,0,0,0,0,127600,127600,0,0,0,OK
8.02918,Edius_2735,Tick,72,10,62,-62,127600,127600,-740,9840,9840,OK
8.27645,Algorizzms_1224,Tick,0,5,-5,4,127600,127600,-64,126264,-1336,OK
8.27645,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127600,127600,-509,9,9,OK
8.27645,Stonklins_135366,Tick,70,70,0,0,127600,127600,-1781,1781,1781,OK
8.27645,Cosmospoint_9797,Tick,41,45,-4,4,127600,127600,315,4185,4185,OK
8.27645,BGAF_2047,Tick,43,72,-29,29,127600,127600,-1465,6465,6465,OK
8.27645,Noedgeonlyvol_2557,Tick,79,74,5,10,127600,127600,-148,-1921352,-7352,OK
8.27645,raiseKeyErrorteamname_42,Tick,0,0,0,0,127600,127600,0,0,0,OK
8.27645,Edius_2735,Tick,72,10,62,-62,127600,127600,-740,9840,9840,OK
8.499233,Algorizzms_1224,Tick,0,5,-5,4,127600,127400,-64,126264,-2136,OK
8.499233,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127600,127400,-509,9,-1991,OK
8.499233,Stonklins_135366,Tick,70,70,0,0,127600,127400,-1781,1781,1781,OK
8.499233,Cosmospoint_9797,Tick,41,45,-4,4,127600,127400,315,4185,3385,OK
8.499233,BGAF_2047,Tick,43,72,-29,29,127600,127400,-1465,6465,665,OK
8.499233,Noedgeonlyvol_2557,Tick,79,74,5,9,127600,127400,-148,-1793952,-9352,OK
8.499233,raiseKeyErrorteamname_42,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.499233,Edius_2735,Tick,72,10,62,-62,127600,127400,-740,9840,22240,OK
8.787903,Algorizzms_1224,Tick,0,5,-5,4,127600,127400,-64,126264,-2136,OK
8.787903,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127600,127400,-509,9,-1991,OK
8.787903,Stonklins_135366,Tick,70,70,0,0,127600,127400,-1781,1781,1781,OK
8.787903,Cosmospoint_9797,Tick,51,45,6,-6,127600,127400,570,3930,5130,OK
8.787903,BGAF_2047,Tick,43,72,-29,29,127600,127400,-1465,6465,665,OK
8.787903,Noedgeonlyvol_2557,Tick,79,84,-5,7,127600,127400,-276,-262624,-8824,OK
8.787903,raiseKeyErrorteamname_42,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.787903,Edius_2735,Tick,72,10,62,-62,127600,127400,-740,9840,22240,OK
8.984928,Algorizzms_1224,Tick,0,5,-5,4,127600,127400,-64,126264,-2136,OK
8.984928,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127600,127400,-509,9,-1991,OK
8.984928,Stonklins_135366,Tick,70,70,0,0,127600,127400,-1781,1781,1781,OK
8.984928,Cosmospoint_9797,Tick,51,45,6,-6,127600,127400,570,3930,5130,OK
8.984928,BGAF_2047,Tick,43,72,-29,29,127600,127400,-1465,6465,665,OK
8.984928,Noedgeonlyvol_2557,Tick,79,84,-5,6,127600,127400,-276,-135024,-8624,OK
8.984928,raiseKeyErrorteamname_42,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.984928,Edius_2735,Tick,72,10,62,-62,127600,127400,-740,9840,22240,OK
9.234089,Algorizzms_1224,Tick,0,5,-5,4,127600,127800,-64,126264,-536,OK
9.234089,SolvingLeetcodesFast_69420,Tick,15,25,-10,10,127600,127800,-509,9,2009,OK
9.234089,Stonklins_135366,Tick,70,70,0,0,127600,127800,-1781,1781,1781,OK
