2023-03-13 02:41:55.127286 [INFO   ] [APP] application started
2023-03-13 02:42:14.122767 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 126800; ask volumes: 1860; bid prices: 0; bid volumes: 0
2023-03-13 02:42:14.220146 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127200; ask volumes: 2000; bid prices: 127100; bid volumes: 1000
2023-03-13 02:42:14.220157 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 126800; ask volumes: 20; bid prices: 126600; bid volumes: 61
2023-03-13 02:42:14.224882 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 126900; ask volumes: 15; bid prices: 0; bid volumes: 0
2023-03-13 02:42:14.492638 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127200; ask volumes: 2000; bid prices: 127000; bid volumes: 12990
2023-03-13 02:42:14.492648 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127200; ask volumes: 20; bid prices: 127100; bid volumes: 60
2023-03-13 02:42:14.694401 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127300; ask volumes: 4570; bid prices: 127100; bid volumes: 3010
2023-03-13 02:42:14.694588 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127200; ask volumes: 20; bid prices: 127100; bid volumes: 60
2023-03-13 02:42:14.995757 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127400; ask volumes: 7570; bid prices: 127200; bid volumes: 3000
2023-03-13 02:42:14.995769 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127300; ask volumes: 35; bid prices: 127100; bid volumes: 85
2023-03-13 02:42:15.247810 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127400; ask volumes: 5980; bid prices: 127200; bid volumes: 3980
2023-03-13 02:42:15.247821 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127400; ask volumes: 35; bid prices: 127200; bid volumes: 25
2023-03-13 02:42:15.320884 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127400; ask volumes: 35; bid prices: 0; bid volumes: 0
2023-03-13 02:42:15.508708 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127400; ask volumes: 2000; bid prices: 127300; bid volumes: 10980
2023-03-13 02:42:15.508730 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127500; ask volumes: 16; bid prices: 127400; bid volumes: 10
2023-03-13 02:42:15.512504 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 10
2023-03-13 02:42:15.564282 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127400; ask volumes: 2000; bid prices: 0; bid volumes: 0
2023-03-13 02:42:15.665464 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127300; bid volumes: 2980
2023-03-13 02:42:15.755833 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127400; ask volumes: 23160; bid prices: 127300; bid volumes: 1000
2023-03-13 02:42:15.755844 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127400; ask volumes: 13; bid prices: 127300; bid volumes: 25
2023-03-13 02:42:15.761428 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127200; bid volumes: 4160
2023-03-13 02:42:15.961731 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127400; ask volumes: 2000; bid prices: 127300; bid volumes: 2000
2023-03-13 02:42:15.961743 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127400; ask volumes: 13; bid prices: 127300; bid volumes: 95
2023-03-13 02:42:16.207373 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127400; ask volumes: 7; bid prices: 0; bid volumes: 0
2023-03-13 02:42:16.219098 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127500; ask volumes: 2000; bid prices: 127400; bid volumes: 330
2023-03-13 02:42:16.219110 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127400; ask volumes: 6; bid prices: 127300; bid volumes: 95
2023-03-13 02:42:16.268931 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 330
2023-03-13 02:42:16.457949 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 5980; bid prices: 127400; bid volumes: 3980
2023-03-13 02:42:16.457961 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127500; ask volumes: 18; bid prices: 127400; bid volumes: 25
2023-03-13 02:42:16.764273 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 2360; bid prices: 127500; bid volumes: 13990
2023-03-13 02:42:16.764310 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 18; bid prices: 127400; bid volumes: 25
2023-03-13 02:42:16.815720 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127600; ask volumes: 2360; bid prices: 0; bid volumes: 0
2023-03-13 02:42:17.002019 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 16560; bid prices: 127600; bid volumes: 1000
2023-03-13 02:42:17.002031 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 18; bid prices: 127500; bid volumes: 25
2023-03-13 02:42:17.193897 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 7980; bid prices: 127700; bid volumes: 2000
2023-03-13 02:42:17.193910 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 18; bid prices: 127600; bid volumes: 95
2023-03-13 02:42:17.268567 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127700; bid volumes: 1000
2023-03-13 02:42:17.522946 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 5570; bid prices: 127700; bid volumes: 1000
2023-03-13 02:42:17.522957 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 18; bid prices: 127700; bid volumes: 25
2023-03-13 02:42:17.694958 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 1000; bid prices: 127700; bid volumes: 9000
2023-03-13 02:42:17.694969 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 18; bid prices: 127700; bid volumes: 25
2023-03-13 02:42:17.875792 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 128000; bid volumes: 1000
2023-03-13 02:42:18.025140 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 128200; ask volumes: 2600; bid prices: 128000; bid volumes: 11980
2023-03-13 02:42:18.025152 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 18; bid prices: 127700; bid volumes: 25
2023-03-13 02:42:18.025957 [INFO   ] [AUTO] order 51 filled for 16 lots at $127900 cents
2023-03-13 02:42:18.026370 [INFO   ] [AUTO] hedge order 59 filled for 16 lots at $128200 average price in cents
2023-03-13 02:42:18.026661 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127900; ask volumes: 16; bid prices: 0; bid volumes: 0
2023-03-13 02:42:18.161172 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 128000; bid volumes: 1000
2023-03-13 02:42:18.251744 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 128100; ask volumes: 5580; bid prices: 128000; bid volumes: 1000
2023-03-13 02:42:18.251756 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128200; ask volumes: 18; bid prices: 128000; bid volumes: 25
2023-03-13 02:42:18.453022 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 128200; ask volumes: 280; bid prices: 128100; bid volumes: 980
2023-03-13 02:42:18.453033 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128100; ask volumes: 23; bid prices: 128000; bid volumes: 95
2023-03-13 02:42:18.725210 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 128000; ask volumes: 1000; bid prices: 127900; bid volumes: 1980
2023-03-13 02:42:18.725220 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128200; ask volumes: 23; bid prices: 128100; bid volumes: 25
2023-03-13 02:42:18.730985 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 128100; bid volumes: 23
2023-03-13 02:42:18.914476 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 128000; bid volumes: 11
2023-03-13 02:42:18.988037 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127900; ask volumes: 2580; bid prices: 127800; bid volumes: 2000
2023-03-13 02:42:18.988048 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128200; ask volumes: 57; bid prices: 128000; bid volumes: 59
2023-03-13 02:42:18.991077 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 128000; bid volumes: 30
2023-03-13 02:42:19.172496 [INFO   ] [AUTO] order 72 filled for 1 lots at $127700 cents
2023-03-13 02:42:19.172650 [INFO   ] [AUTO] order 72 filled for 18 lots at $127700 cents
2023-03-13 02:42:19.172862 [INFO   ] [AUTO] order 73 filled for 19 lots at $127600 cents
2023-03-13 02:42:19.172986 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127800; bid volumes: 10
2023-03-13 02:42:19.173349 [INFO   ] [AUTO] hedge order 74 filled for 1 lots at $127800 average price in cents
2023-03-13 02:42:19.173380 [INFO   ] [AUTO] hedge order 75 filled for 18 lots at $127800 average price in cents
2023-03-13 02:42:19.173407 [INFO   ] [AUTO] hedge order 76 filled for 19 lots at $127800 average price in cents
2023-03-13 02:42:19.218896 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127900; ask volumes: 1580; bid prices: 127800; bid volumes: 2000
2023-03-13 02:42:19.218908 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128100; ask volumes: 42; bid prices: 127600; bid volumes: 19
2023-03-13 02:42:19.265276 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127800; bid volumes: 2000
2023-03-13 02:42:19.472721 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127500; bid volumes: 11560
2023-03-13 02:42:19.472733 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127900; ask volumes: 27; bid prices: 127700; bid volumes: 124
2023-03-13 02:42:19.475848 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127700; bid volumes: 27
2023-03-13 02:42:19.557601 [INFO   ] [AUTO] order 77 filled for 20 lots at $127800 cents
2023-03-13 02:42:19.558108 [INFO   ] [AUTO] order 78 filled for 30 lots at $127900 cents
2023-03-13 02:42:19.558226 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127800; ask volumes: 35; bid prices: 0; bid volumes: 0
2023-03-13 02:42:19.558280 [INFO   ] [AUTO] hedge order 81 filled for 20 lots at $127700 average price in cents
2023-03-13 02:42:19.558319 [INFO   ] [AUTO] hedge order 82 filled for 30 lots at $127700 average price in cents
2023-03-13 02:42:19.713214 [INFO   ] [AUTO] order 79 filled for 4 lots at $127400 cents
2023-03-13 02:42:19.713354 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 43
2023-03-13 02:42:19.713461 [INFO   ] [AUTO] hedge order 83 filled for 4 lots at $127600 average price in cents
2023-03-13 02:42:19.732647 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 14560; bid prices: 127600; bid volumes: 1000
2023-03-13 02:42:19.732658 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127900; ask volumes: 45; bid prices: 127400; bid volumes: 24
2023-03-13 02:42:19.734291 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127600; bid volumes: 1000
2023-03-13 02:42:19.957051 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 1850; bid prices: 127500; bid volumes: 9980
2023-03-13 02:42:19.957064 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 31; bid prices: 127500; bid volumes: 70
2023-03-13 02:42:20.232749 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127500; ask volumes: 1000; bid prices: 127400; bid volumes: 2980
2023-03-13 02:42:20.232762 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 31; bid prices: 127400; bid volumes: 140
2023-03-13 02:42:20.409674 [INFO   ] [AUTO] order 92 filled for 8 lots at $127300 cents
2023-03-13 02:42:20.409931 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127300; bid volumes: 43
2023-03-13 02:42:20.410076 [INFO   ] [AUTO] hedge order 94 filled for 8 lots at $127600 average price in cents
2023-03-13 02:42:20.491217 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 13980; bid prices: 127600; bid volumes: 9980
2023-03-13 02:42:20.491227 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127500; ask volumes: 31; bid prices: 127300; bid volumes: 27
2023-03-13 02:42:20.749215 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127500; bid volumes: 11560
2023-03-13 02:42:20.749227 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 43; bid prices: 127500; bid volumes: 38
2023-03-13 02:42:20.990541 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 2980; bid prices: 127400; bid volumes: 15560
2023-03-13 02:42:20.990554 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 43; bid prices: 127400; bid volumes: 127
2023-03-13 02:42:21.064154 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 2000
2023-03-13 02:42:21.241156 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127500; bid volumes: 12560
2023-03-13 02:42:21.241168 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 43; bid prices: 127300; bid volumes: 57
2023-03-13 02:42:21.444492 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127600; bid volumes: 10980
2023-03-13 02:42:21.444504 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 43; bid prices: 127400; bid volumes: 57
2023-03-13 02:42:21.724787 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 14550; bid prices: 127600; bid volumes: 9980
2023-03-13 02:42:21.724798 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 43; bid prices: 127500; bid volumes: 57
2023-03-13 02:42:21.871646 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127800; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-13 02:42:21.973660 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127800; ask volumes: 750; bid prices: 0; bid volumes: 0
2023-03-13 02:42:21.993855 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127900; ask volumes: 2980; bid prices: 127700; bid volumes: 9980
2023-03-13 02:42:21.993867 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 43; bid prices: 127500; bid volumes: 57
2023-03-13 02:42:22.275597 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 10980; bid prices: 127500; bid volumes: 10980
2023-03-13 02:42:22.275609 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127900; ask volumes: 137; bid prices: 127600; bid volumes: 57
2023-03-13 02:42:22.427460 [INFO   ] [AUTO] order 121 filled for 19 lots at $127400 cents
2023-03-13 02:42:22.427597 [INFO   ] [AUTO] order 122 filled for 38 lots at $127300 cents
2023-03-13 02:42:22.429588 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 57
2023-03-13 02:42:22.429736 [INFO   ] [AUTO] hedge order 123 filled for 19 lots at $127600 average price in cents
2023-03-13 02:42:22.429772 [INFO   ] [AUTO] hedge order 124 filled for 38 lots at $127600 average price in cents
2023-03-13 02:42:22.515572 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 10000; bid prices: 127600; bid volumes: 1000
2023-03-13 02:42:22.515584 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 43; bid prices: 127300; bid volumes: 93
2023-03-13 02:42:22.560621 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127600; bid volumes: 1000
2023-03-13 02:42:22.690403 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 1000; bid prices: 127500; bid volumes: 980
2023-03-13 02:42:22.690415 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 81; bid prices: 127500; bid volumes: 15
2023-03-13 02:42:22.868418 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 15
2023-03-13 02:42:22.996614 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 2980; bid prices: 127400; bid volumes: 9980
2023-03-13 02:42:22.996626 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 89; bid prices: 127300; bid volumes: 101
2023-03-13 02:42:23.218618 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127300; bid volumes: 14
2023-03-13 02:42:23.258916 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 4300; bid prices: 127400; bid volumes: 8980
2023-03-13 02:42:23.258927 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 89; bid prices: 127300; bid volumes: 48
2023-03-13 02:42:23.510203 [INFO   ] [AUTO] order 127 filled for 12 lots at $127600 cents
2023-03-13 02:42:23.510793 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127600; ask volumes: 12; bid prices: 0; bid volumes: 0
2023-03-13 02:42:23.510892 [INFO   ] [AUTO] hedge order 133 filled for 12 lots at $127600 average price in cents
2023-03-13 02:42:23.517084 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 1480; bid prices: 127500; bid volumes: 9980
2023-03-13 02:42:23.517096 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 77; bid prices: 127300; bid volumes: 10
2023-03-13 02:42:23.562074 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127500; bid volumes: 1000
2023-03-13 02:42:23.701844 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 4460; bid prices: 127400; bid volumes: 2980
2023-03-13 02:42:23.701855 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 66; bid prices: 127400; bid volumes: 21
2023-03-13 02:42:23.872830 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127600; ask volumes: 1480; bid prices: 0; bid volumes: 0
2023-03-13 02:42:23.961208 [INFO   ] [AUTO] order 134 filled for 21 lots at $127700 cents
2023-03-13 02:42:23.961586 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127600; ask volumes: 66; bid prices: 0; bid volumes: 0
2023-03-13 02:42:23.962353 [INFO   ] [AUTO] hedge order 140 filled for 21 lots at $127700 average price in cents
2023-03-13 02:42:24.001999 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 2980; bid prices: 127500; bid volumes: 3560
2023-03-13 02:42:24.002011 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 68; bid prices: 127300; bid volumes: 21
2023-03-13 02:42:24.270293 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127500; ask volumes: 1000; bid prices: 127400; bid volumes: 2250
2023-03-13 02:42:24.270305 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 107; bid prices: 127400; bid volumes: 57
2023-03-13 02:42:24.531044 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 3980; bid prices: 127500; bid volumes: 9980
2023-03-13 02:42:24.531056 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127500; ask volumes: 39; bid prices: 127300; bid volumes: 57
2023-03-13 02:42:24.729580 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 3990; bid prices: 127500; bid volumes: 9980
2023-03-13 02:42:24.729592 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 107; bid prices: 127400; bid volumes: 57
2023-03-13 02:42:24.951079 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 1020; bid prices: 127500; bid volumes: 2000
2023-03-13 02:42:24.951091 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 107; bid prices: 127400; bid volumes: 57
2023-03-13 02:42:25.226129 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127600; ask volumes: 20; bid prices: 0; bid volumes: 0
2023-03-13 02:42:25.263475 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 3980; bid prices: 127600; bid volumes: 11980
2023-03-13 02:42:25.263486 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 39; bid prices: 127400; bid volumes: 57
2023-03-13 02:42:25.424721 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127800; ask volumes: 9; bid prices: 0; bid volumes: 0
2023-03-13 02:42:25.534520 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 1000; bid prices: 127700; bid volumes: 8000
2023-03-13 02:42:25.534531 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 30; bid prices: 127500; bid volumes: 57
2023-03-13 02:42:25.748104 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 12550; bid prices: 127600; bid volumes: 2980
2023-03-13 02:42:25.748118 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 30; bid prices: 127600; bid volumes: 60
2023-03-13 02:42:26.029461 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 4980; bid prices: 127500; bid volumes: 10980
2023-03-13 02:42:26.029473 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 30; bid prices: 127500; bid volumes: 60
2023-03-13 02:42:26.193227 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127600; bid volumes: 1000
2023-03-13 02:42:26.193414 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 36; bid prices: 127400; bid volumes: 60
2023-03-13 02:42:26.275247 [INFO   ] [AUTO] order 163 filled for 18 lots at $127800 cents
2023-03-13 02:42:26.275519 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127700; ask volumes: 36; bid prices: 0; bid volumes: 0
2023-03-13 02:42:26.276045 [INFO   ] [AUTO] hedge order 169 filled for 18 lots at $127700 average price in cents
2023-03-13 02:42:26.466322 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127500; bid volumes: 12980
2023-03-13 02:42:26.466333 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 6; bid prices: 127500; bid volumes: 60
2023-03-13 02:42:26.513170 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127700; ask volumes: 24; bid prices: 0; bid volumes: 0
2023-03-13 02:42:26.720230 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 530; bid prices: 127500; bid volumes: 14560
2023-03-13 02:42:26.720242 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127900; ask volumes: 250; bid prices: 127500; bid volumes: 15
