2023-03-13 01:01:43.466932 [INFO   ] [APP] application started
2023-03-13 01:02:05.845641 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 9560; bid prices: 127600; bid volumes: 2000
2023-03-13 01:02:05.845653 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 28; bid prices: 127400; bid volumes: 171
2023-03-13 01:02:06.111261 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 7980; bid prices: 127700; bid volumes: 2000
2023-03-13 01:02:06.111273 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 10; bid prices: 127500; bid volumes: 181
2023-03-13 01:02:06.112727 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127600; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-13 01:02:06.181198 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127700; bid volumes: 1000
2023-03-13 01:02:06.381455 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 17570; bid prices: 127600; bid volumes: 10980
2023-03-13 01:02:06.381466 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 28; bid prices: 127600; bid volumes: 148
2023-03-13 01:02:06.667315 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 1000; bid prices: 127700; bid volumes: 9000
2023-03-13 01:02:06.667327 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 18; bid prices: 127500; bid volumes: 68
2023-03-13 01:02:06.779880 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 128000; bid volumes: 1000
2023-03-13 01:02:06.944516 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 128200; ask volumes: 2600; bid prices: 128000; bid volumes: 11980
2023-03-13 01:02:06.944709 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 18; bid prices: 127600; bid volumes: 10178
2023-03-13 01:02:06.945002 [INFO   ] [AUTO] order 58 filled for 10 lots at $127900 cents
2023-03-13 01:02:06.946127 [INFO   ] [AUTO] hedge order 70 filled for 10 lots at $128200 average price in cents
2023-03-13 01:02:06.946208 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127900; ask volumes: 45; bid prices: 0; bid volumes: 0
2023-03-13 01:02:07.088212 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 128000; bid volumes: 1000
2023-03-13 01:02:07.164731 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 128100; ask volumes: 5580; bid prices: 128000; bid volumes: 1000
2023-03-13 01:02:07.164742 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128200; ask volumes: 21; bid prices: 127800; bid volumes: 135
2023-03-13 01:02:07.346229 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 128200; ask volumes: 280; bid prices: 128100; bid volumes: 980
2023-03-13 01:02:07.346241 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128100; ask volumes: 46; bid prices: 128000; bid volumes: 24
2023-03-13 01:02:07.348195 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 128100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-13 01:02:07.627969 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 128000; ask volumes: 1000; bid prices: 127900; bid volumes: 1980
2023-03-13 01:02:07.627982 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128200; ask volumes: 36; bid prices: 128000; bid volumes: 238
2023-03-13 01:02:07.630030 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 128000; bid volumes: 36
2023-03-13 01:02:07.825934 [INFO   ] [AUTO] order 79 filled for 1 lots at $127900 cents
2023-03-13 01:02:07.826808 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127900; bid volumes: 11
2023-03-13 01:02:07.826934 [INFO   ] [AUTO] hedge order 81 filled for 1 lots at $127800 average price in cents
2023-03-13 01:02:07.930702 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127900; ask volumes: 2000; bid prices: 127800; bid volumes: 2000
2023-03-13 01:02:07.930891 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128100; ask volumes: 133; bid prices: 127900; bid volumes: 23
2023-03-13 01:02:07.931307 [INFO   ] [AUTO] order 79 filled for 23 lots at $127900 cents
2023-03-13 01:02:07.933562 [INFO   ] [AUTO] hedge order 86 filled for 23 lots at $127800 average price in cents
2023-03-13 01:02:07.933655 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127900; bid volumes: 24
2023-03-13 01:02:08.081151 [INFO   ] [AUTO] order 84 filled for 24 lots at $127800 cents
2023-03-13 01:02:08.081388 [INFO   ] [AUTO] order 85 filled for 49 lots at $127700 cents
2023-03-13 01:02:08.082193 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127900; bid volumes: 9
2023-03-13 01:02:08.082343 [INFO   ] [AUTO] hedge order 87 filled for 24 lots at $127800 average price in cents
2023-03-13 01:02:08.082385 [INFO   ] [AUTO] hedge order 88 filled for 49 lots at $127800 average price in cents
2023-03-13 01:02:08.131937 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127900; ask volumes: 1580; bid prices: 127800; bid volumes: 2000
2023-03-13 01:02:08.131949 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 128000; ask volumes: 133; bid prices: 127700; bid volumes: 74
2023-03-13 01:02:08.171209 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127800; bid volumes: 2000
2023-03-13 01:02:08.370500 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127500; bid volumes: 11560
2023-03-13 01:02:08.370512 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127900; ask volumes: 54; bid prices: 127800; bid volumes: 10
2023-03-13 01:02:08.372638 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127800; bid volumes: 10
2023-03-13 01:02:08.486178 [INFO   ] [AUTO] order 93 filled for 24 lots at $127900 cents
2023-03-13 01:02:08.486224 [INFO   ] [AUTO] order 94 filled for 9 lots at $127900 cents
2023-03-13 01:02:08.487092 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127800; ask volumes: 32; bid prices: 0; bid volumes: 0
2023-03-13 01:02:08.487311 [INFO   ] [AUTO] hedge order 97 filled for 24 lots at $127800 average price in cents
2023-03-13 01:02:08.487343 [INFO   ] [AUTO] hedge order 98 filled for 9 lots at $127800 average price in cents
2023-03-13 01:02:08.580954 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127600; bid volumes: 10
2023-03-13 01:02:08.619293 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 14560; bid prices: 127600; bid volumes: 1000
2023-03-13 01:02:08.619305 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127900; ask volumes: 186; bid prices: 127400; bid volumes: 3
2023-03-13 01:02:08.621139 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127700; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-13 01:02:08.669878 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127600; bid volumes: 1000
2023-03-13 01:02:08.865328 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 1850; bid prices: 127500; bid volumes: 9980
2023-03-13 01:02:08.865340 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 21; bid prices: 127600; bid volumes: 10
2023-03-13 01:02:08.866869 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127600; bid volumes: 10
2023-03-13 01:02:08.867413 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127600; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-13 01:02:09.178487 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127500; ask volumes: 1000; bid prices: 127400; bid volumes: 2980
2023-03-13 01:02:09.178500 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 18; bid prices: 127400; bid volumes: 106
2023-03-13 01:02:09.333634 [INFO   ] [AUTO] order 109 filled for 14 lots at $127300 cents
2023-03-13 01:02:09.334408 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 10
2023-03-13 01:02:09.334884 [INFO   ] [AUTO] hedge order 111 filled for 14 lots at $127600 average price in cents
2023-03-13 01:02:09.384352 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 13980; bid prices: 127600; bid volumes: 9980
2023-03-13 01:02:09.384363 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127500; ask volumes: 31; bid prices: 127300; bid volumes: 80
2023-03-13 01:02:09.386387 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127500; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-13 01:02:09.669948 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127500; bid volumes: 11560
2023-03-13 01:02:09.669960 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 27; bid prices: 127500; bid volumes: 29
2023-03-13 01:02:09.928328 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 2000
2023-03-13 01:02:09.929515 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127400; ask volumes: 2000; bid prices: 127300; bid volumes: 330
2023-03-13 01:02:09.929528 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 10; bid prices: 127400; bid volumes: 46
2023-03-13 01:02:09.931791 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127400; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-13 01:02:10.134918 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127600; bid volumes: 8980
2023-03-13 01:02:10.134932 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127400; ask volumes: 21; bid prices: 127300; bid volumes: 10
2023-03-13 01:02:10.136848 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127500; ask volumes: 39; bid prices: 0; bid volumes: 0
2023-03-13 01:02:10.409991 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127600; bid volumes: 10980
2023-03-13 01:02:10.410003 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 10; bid prices: 127400; bid volumes: 113
2023-03-13 01:02:10.412223 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127600; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-13 01:02:10.596941 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127800; ask volumes: 13980; bid prices: 127600; bid volumes: 9980
2023-03-13 01:02:10.596953 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 27; bid prices: 127500; bid volumes: 149
2023-03-13 01:02:10.791243 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127800; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-13 01:02:10.884029 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127800; ask volumes: 750; bid prices: 0; bid volumes: 0
2023-03-13 01:02:10.884133 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127900; ask volumes: 2980; bid prices: 127700; bid volumes: 9980
2023-03-13 01:02:10.884143 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 10; bid prices: 127600; bid volumes: 40
2023-03-13 01:02:11.157908 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 10980; bid prices: 127500; bid volumes: 10980
2023-03-13 01:02:11.157920 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127900; ask volumes: 144; bid prices: 127700; bid volumes: 40
2023-03-13 01:02:11.161040 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127700; bid volumes: 40
2023-03-13 01:02:11.351589 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1000; bid prices: 127600; bid volumes: 1000
2023-03-13 01:02:11.351601 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127800; ask volumes: 31; bid prices: 127400; bid volumes: 37
2023-03-13 01:02:11.352261 [INFO   ] [AUTO] order 136 filled for 11 lots at $127400 cents
2023-03-13 01:02:11.352332 [INFO   ] [AUTO] order 137 filled for 23 lots at $127300 cents
2023-03-13 01:02:11.353089 [INFO   ] [AUTO] hedge order 140 filled for 11 lots at $127600 average price in cents
2023-03-13 01:02:11.353127 [INFO   ] [AUTO] hedge order 141 filled for 23 lots at $127600 average price in cents
2023-03-13 01:02:11.353570 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 37
2023-03-13 01:02:11.481143 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127600; bid volumes: 1000
2023-03-13 01:02:11.694872 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127500; ask volumes: 1000; bid prices: 127400; bid volumes: 980
2023-03-13 01:02:11.694884 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 27; bid prices: 127600; bid volumes: 10
2023-03-13 01:02:11.696192 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127500; bid volumes: 36
2023-03-13 01:02:11.787553 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 10
2023-03-13 01:02:11.893652 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 2980; bid prices: 127400; bid volumes: 9980
2023-03-13 01:02:11.893665 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 210; bid prices: 127300; bid volumes: 19
2023-03-13 01:02:12.127462 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 127400; bid volumes: 14
2023-03-13 01:02:12.160955 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 4300; bid prices: 127400; bid volumes: 8980
2023-03-13 01:02:12.160966 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 58; bid prices: 127400; bid volumes: 6
2023-03-13 01:02:12.416186 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 1480; bid prices: 127500; bid volumes: 9980
2023-03-13 01:02:12.416198 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 68; bid prices: 127300; bid volumes: 19
2023-03-13 01:02:12.416419 [INFO   ] [AUTO] order 146 filled for 12 lots at $127600 cents
2023-03-13 01:02:12.417415 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127600; ask volumes: 12; bid prices: 0; bid volumes: 0
2023-03-13 01:02:12.417483 [INFO   ] [AUTO] hedge order 150 filled for 12 lots at $127600 average price in cents
2023-03-13 01:02:12.528956 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 127500; bid volumes: 1000
2023-03-13 01:02:12.623318 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 4460; bid prices: 127400; bid volumes: 2980
2023-03-13 01:02:12.623509 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 56; bid prices: 127400; bid volumes: 55
2023-03-13 01:02:12.774367 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 127600; ask volumes: 1480; bid prices: 0; bid volumes: 0
2023-03-13 01:02:12.851905 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 1980; bid prices: 127500; bid volumes: 12980
2023-03-13 01:02:12.851917 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 56; bid prices: 127300; bid volumes: 45
2023-03-13 01:02:12.852765 [INFO   ] [AUTO] order 146 filled for 15 lots at $127600 cents
2023-03-13 01:02:12.852924 [INFO   ] [AUTO] order 147 filled for 43 lots at $127700 cents
2023-03-13 01:02:12.853860 [INFO   ] [AUTO] hedge order 157 filled for 15 lots at $127700 average price in cents
2023-03-13 01:02:12.853894 [INFO   ] [AUTO] hedge order 158 filled for 43 lots at $127700 average price in cents
2023-03-13 01:02:12.853983 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 127600; ask volumes: 56; bid prices: 0; bid volumes: 0
2023-03-13 01:02:13.126901 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127600; ask volumes: 4560; bid prices: 127400; bid volumes: 2250
2023-03-13 01:02:13.126912 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127700; ask volumes: 56; bid prices: 127400; bid volumes: 45
2023-03-13 01:02:13.370889 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 3980; bid prices: 127500; bid volumes: 9980
2023-03-13 01:02:13.370900 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 127600; ask volumes: 64; bid prices: 127300; bid volumes: 54
2023-03-13 01:02:13.615015 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 127700; ask volumes: 3980; bid prices: 127500; bid volumes: 9980
