Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
2.219962,Edius_2735,Tick,0,10,-10,10,127000,126800,-127,1127,-873,OK
2.219962,Cosmospoint_9797,Tick,15,15,0,0,127000,126800,191,1309,1309,OK
2.219962,borrainelary_23489,Tick,0,15,-15,15,127000,126800,-190,-2810,-5810,OK
2.219962,HappyGuo_100,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.494295,Chi_squared_314159,Tick,9,25,-16,16,127000,126800,-430,3830,630,OK
2.494295,Camb1_3,Tick,0,20,-20,8,127000,126800,-253,1517453,-8147,OK
2.494295,BGAF_2047,Tick,0,49,-49,49,127000,126800,-621,3921,-5879,OK
2.494295,yes_292487,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.494295,Edius_2735,Tick,0,10,-10,10,127000,126800,-127,1127,-873,OK
2.494295,Cosmospoint_9797,Tick,15,15,0,0,127000,126800,191,1309,1309,OK
2.494295,borrainelary_23489,Tick,0,15,-15,15,127000,126800,-190,-2810,-5810,OK
2.494295,HappyGuo_100,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.770422,Chi_squared_314159,Tick,9,25,-16,16,127000,126800,-430,3830,630,OK
2.770422,Camb1_3,Tick,0,20,-20,8,127000,126800,-253,1517453,-8147,OK
2.770422,BGAF_2047,Tick,0,49,-49,49,127000,126800,-621,3921,-5879,OK
2.770422,yes_292487,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.770422,Edius_2735,Tick,0,10,-10,10,127000,126800,-127,1127,-873,OK
2.770422,Cosmospoint_9797,Tick,15,15,0,0,127000,126800,191,1309,1309,OK
2.770422,borrainelary_23489,Tick,0,15,-15,15,127000,126800,-190,-2810,-5810,OK
2.770422,HappyGuo_100,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.980801,Chi_squared_314159,Tick,9,25,-16,16,127000,127300,-430,3830,7910,OK
2.980801,Camb1_3,Tick,0,20,-20,8,127000,127300,-253,1517453,-5047,OK
2.980801,BGAF_2047,Tick,0,49,-49,49,127000,127300,-621,3921,16416,OK
2.980801,yes_292487,Tick,0,0,0,0,127000,127300,0,0,0,OK
2.980801,Edius_2735,Tick,0,10,-10,10,127000,127300,-127,1127,3677,OK
2.980801,Cosmospoint_9797,Tick,15,15,0,0,127000,127300,191,1309,1309,OK
2.980801,borrainelary_23489,Tick,0,15,-15,15,127000,127300,-190,-2810,1015,OK
2.980801,HappyGuo_100,Tick,0,0,0,0,127000,127300,0,0,0,OK
3.251161,Chi_squared_314159,Tick,9,25,-16,16,127400,127200,-430,3830,630,OK
3.251161,Camb1_3,Tick,0,20,-20,12,127400,127200,-253,1008253,-13347,OK
3.251161,BGAF_2047,Tick,0,49,-49,49,127400,127200,-621,3921,-5879,OK
3.251161,yes_292487,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.251161,Edius_2735,Tick,0,10,-10,10,127400,127200,-127,1127,-873,OK
3.251161,Cosmospoint_9797,Tick,15,30,-15,15,127400,127200,573,927,-2073,OK
3.251161,borrainelary_23489,Tick,0,15,-15,15,127400,127200,-190,-2810,-5810,OK
3.251161,HappyGuo_100,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.483415,Chi_squared_314159,Tick,9,25,-16,16,127400,127200,-430,3830,630,OK
3.483415,Camb1_3,Tick,0,20,-20,12,127400,127200,-253,1008253,-13347,OK
3.483415,BGAF_2047,Tick,0,49,-49,49,127400,127200,-621,3921,-5879,OK
3.483415,yes_292487,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.483415,Edius_2735,Tick,0,10,-10,10,127400,127200,-127,1127,-873,OK
3.483415,Cosmospoint_9797,Tick,15,30,-15,15,127400,127200,573,927,-2073,OK
3.483415,borrainelary_23489,Tick,0,15,-15,15,127400,127200,-190,-2810,-5810,OK
3.483415,HappyGuo_100,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.74504,Chi_squared_314159,Tick,9,25,-16,16,127600,127400,-430,3830,630,OK
3.74504,Camb1_3,Tick,0,20,-20,12,127600,127400,-253,1008253,-14947,OK
3.74504,BGAF_2047,Tick,0,49,-49,49,127600,127400,-621,3921,-5879,OK
3.74504,yes_292487,Tick,0,0,0,0,127600,127400,0,0,0,OK
3.74504,Edius_2735,Tick,0,17,-17,17,127600,127400,-216,1916,-1484,OK
3.74504,Cosmospoint_9797,Tick,15,30,-15,15,127600,127400,573,927,-2073,OK
3.74504,borrainelary_23489,Tick,0,15,-15,15,127600,127400,-190,-2810,-5810,OK
3.74504,HappyGuo_100,Tick,0,0,0,0,127600,127400,0,0,0,OK
3.995405,Chi_squared_314159,Tick,9,25,-16,16,127600,127400,-430,3830,630,OK
3.995405,Camb1_3,Tick,0,20,-20,12,127600,127400,-253,1008253,-14947,OK
3.995405,BGAF_2047,Tick,0,49,-49,49,127600,127400,-621,3921,-5879,OK
3.995405,yes_292487,Tick,0,0,0,0,127600,127400,0,0,0,OK
3.995405,Edius_2735,Tick,0,17,-17,17,127600,127400,-216,1916,-1484,OK
3.995405,Cosmospoint_9797,Tick,15,30,-15,15,127600,127400,573,927,-2073,OK
3.995405,borrainelary_23489,Tick,0,15,-15,15,127600,127400,-190,-2810,-5810,OK
3.995405,HappyGuo_100,Tick,0,0,0,0,127600,127400,0,0,0,OK
4.20333,Chi_squared_314159,Tick,9,25,-16,16,127600,127600,-430,3830,3830,OK
4.20333,Camb1_3,Tick,0,20,-20,15,127600,127600,-253,625453,-12547,OK
4.20333,BGAF_2047,Tick,0,49,-49,49,127600,127600,-621,3921,3921,OK
4.20333,yes_292487,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.20333,Edius_2735,Tick,0,17,-17,17,127600,127600,-216,1916,1916,OK
4.20333,Cosmospoint_9797,Tick,15,30,-15,15,127600,127600,573,927,927,OK
4.20333,borrainelary_23489,Tick,0,15,-15,15,127600,127600,-190,-2810,-2810,OK
4.20333,HappyGuo_100,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.547134,Chi_squared_314159,Tick,9,25,-16,16,127600,127700,-430,3830,5430,OK
4.547134,Camb1_3,Tick,0,20,-20,15,127600,127700,-253,625453,-11047,OK
4.547134,BGAF_2047,Tick,0,49,-49,49,127600,127700,-621,3921,8821,OK
4.547134,yes_292487,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.547134,Edius_2735,Tick,0,17,-17,17,127600,127700,-216,1916,3616,OK
4.547134,Cosmospoint_9797,Tick,15,30,-15,15,127600,127700,573,927,2427,OK
4.547134,borrainelary_23489,Tick,0,15,-15,15,127600,127700,-190,-2810,-1310,OK
4.547134,HappyGuo_100,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.792429,Chi_squared_314159,Tick,9,25,-16,16,127600,127700,-430,3830,5430,OK
4.792429,Camb1_3,Tick,0,20,-20,15,127600,127700,-253,625453,-11047,OK
4.792429,BGAF_2047,Tick,0,49,-49,49,127600,127700,-621,3921,8821,OK
4.792429,yes_292487,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.792429,Edius_2735,Tick,0,17,-17,17,127600,127700,-216,1916,3616,OK
4.792429,Cosmospoint_9797,Tick,15,30,-15,15,127600,127700,573,927,2427,OK
4.792429,borrainelary_23489,Tick,0,15,-15,15,127600,127700,-190,-2810,-1310,OK
4.792429,HappyGuo_100,Tick,0,0,0,0,127600,127700,0,0,0,OK
5.015186,Chi_squared_314159,Tick,9,25,-16,16,127600,127700,-430,3830,5430,OK
5.015186,Camb1_3,Tick,0,20,-20,15,127600,127700,-253,625453,-11047,OK
5.015186,BGAF_2047,Tick,0,49,-49,49,127600,127700,-621,3921,8821,OK
5.015186,yes_292487,Tick,0,0,0,0,127600,127700,0,0,0,OK
5.015186,Edius_2735,Tick,0,17,-17,17,127600,127700,-216,1916,3616,OK
5.015186,Cosmospoint_9797,Tick,15,30,-15,15,127600,127700,573,927,2427,OK
5.015186,borrainelary_23489,Tick,0,15,-15,15,127600,127700,-190,-2810,-1310,OK
5.015186,HappyGuo_100,Tick,0,0,0,0,127600,127700,0,0,0,OK
5.214466,Chi_squared_314159,Tick,9,25,-16,16,127600,128000,-430,3830,7926,OK
5.214466,Camb1_3,Tick,0,20,-20,15,127600,128000,-253,625453,-9427,OK
5.214466,BGAF_2047,Tick,0,49,-49,49,127600,128000,-621,3921,16465,OK
5.214466,yes_292487,Tick,0,0,0,0,127600,128000,0,0,0,OK
5.214466,Edius_2735,Tick,0,17,-17,17,127600,128000,-216,1916,6268,OK
5.214466,Cosmospoint_9797,Tick,15,30,-15,15,127600,128000,573,927,4767,OK
5.214466,borrainelary_23489,Tick,0,15,-15,15,127600,128000,-190,-2810,1030,OK
5.214466,HappyGuo_100,Tick,0,0,0,0,127600,128000,0,0,0,OK
5.45077,Chi_squared_314159,Tick,9,25,-16,16,128000,128000,-430,3830,3830,OK
5.45077,Camb1_3,Tick,0,20,-20,15,128000,128000,-253,625453,-14547,OK
5.45077,BGAF_2047,Tick,0,49,-49,49,128000,128000,-621,3921,3921,OK
5.45077,yes_292487,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.45077,Edius_2735,Tick,0,17,-17,17,128000,128000,-216,1916,1916,OK
5.45077,Cosmospoint_9797,Tick,15,45,-30,30,128000,128000,381,-1881,-1881,OK
5.45077,borrainelary_23489,Tick,15,15,0,0,128000,128000,194,-1694,-1694,OK
5.45077,HappyGuo_100,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.764443,Chi_squared_314159,Tick,9,25,-16,16,128000,128000,-430,3830,3830,OK
5.764443,Camb1_3,Tick,0,20,-20,15,128000,128000,-253,625453,-14547,OK
5.764443,BGAF_2047,Tick,0,49,-49,49,128000,128000,-621,3921,3921,OK
5.764443,yes_292487,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.764443,Edius_2735,Tick,0,17,-17,17,128000,128000,-216,1916,1916,OK
5.764443,Cosmospoint_9797,Tick,15,45,-30,30,128000,128000,381,-1881,-1881,OK
5.764443,borrainelary_23489,Tick,15,15,0,0,128000,128000,194,-1694,-1694,OK
5.764443,HappyGuo_100,Tick,0,0,0,0,128000,128000,0,0,0,OK
6.042174,Chi_squared_314159,Tick,9,25,-16,16,128000,128000,-430,3830,3830,OK
6.042174,Camb1_3,Tick,0,20,-20,15,128000,128000,-253,625453,-14547,OK
6.042174,BGAF_2047,Tick,0,49,-49,49,128000,128000,-621,3921,3921,OK
6.042174,yes_292487,Tick,0,0,0,0,128000,128000,0,0,0,OK
6.042174,Edius_2735,Tick,0,17,-17,17,128000,128000,-216,1916,1916,OK
6.042174,Cosmospoint_9797,Tick,15,45,-30,30,128000,128000,381,-1881,-1881,OK
6.042174,borrainelary_23489,Tick,15,15,0,0,128000,128000,194,-1694,-1694,OK
6.042174,HappyGuo_100,Tick,0,0,0,0,128000,128000,0,0,0,OK
6.294297,Chi_squared_314159,Tick,9,30,-21,21,127800,128000,-302,5202,9402,OK
6.294297,Camb1_3,Tick,0,20,-20,15,127800,128000,-253,625453,-10547,OK
6.294297,BGAF_2047,Tick,0,49,-49,49,127800,128000,-621,3921,13721,OK
6.294297,yes_292487,Tick,0,0,0,0,127800,128000,0,0,0,OK
6.294297,Edius_2735,Tick,0,27,-27,27,127800,128000,40,4660,10060,OK
6.294297,Cosmospoint_9797,Tick,41,45,-4,4,127800,128000,48,-9048,-8248,OK
6.294297,borrainelary_23489,Tick,15,15,0,0,127800,128000,194,-1694,-1694,OK
6.294297,HappyGuo_100,Tick,0,0,0,0,127800,128000,0,0,0,OK
6.528852,Chi_squared_314159,Tick,44,30,14,-14,127600,128000,-749,10149,6565,OK
6.528852,Camb1_3,Tick,0,20,-20,15,127600,128000,-253,625453,-9427,OK
6.528852,BGAF_2047,Tick,73,49,24,-24,127600,128000,-1554,9754,3610,OK
6.528852,yes_292487,Tick,0,0,0,0,127600,128000,0,0,0,OK
6.528852,Edius_2735,Tick,10,27,-17,17,127600,128000,-88,6788,11140,OK
6.528852,Cosmospoint_9797,Tick,60,45,15,-15,127600,128000,-194,-5806,-9646,OK
6.528852,borrainelary_23489,Tick,15,15,0,0,127600,128000,194,-1694,-1694,OK
6.528852,HappyGuo_100,Tick,12,0,12,-12,127600,128000,-153,2553,-519,OK
6.794203,Chi_squared_314159,Tick,44,30,14,-14,127600,127700,-749,10149,8749,OK
6.794203,Camb1_3,Tick,0,20,-20,15,127600,127700,-253,625453,-11047,OK
6.794203,BGAF_2047,Tick,73,49,24,-24,127600,127700,-1554,9754,7354,OK
6.794203,yes_292487,Tick,0,0,0,0,127600,127700,0,0,0,OK
6.794203,Edius_2735,Tick,10,27,-17,17,127600,127700,-88,6788,8488,OK
6.794203,Cosmospoint_9797,Tick,60,45,15,-15,127600,127700,-194,-5806,-7306,OK
6.794203,borrainelary_23489,Tick,15,15,0,0,127600,127700,194,-1694,-1694,OK
6.794203,HappyGuo_100,Tick,12,0,12,-12,127600,127700,-153,2553,1353,OK
7.019201,Chi_squared_314159,Tick,44,30,14,-14,127400,127700,-749,10149,6579,OK
7.019201,Camb1_3,Tick,20,20,0,15,127400,127700,-508,-1926292,-10792,OK
7.019201,BGAF_2047,Tick,73,99,-26,26,127400,127700,-2194,18394,25024,OK
7.019201,yes_292487,Tick,0,0,0,0,127400,127700,0,0,0,OK
7.019201,Edius_2735,Tick,10,27,-17,17,127400,127700,-88,6788,11123,OK
7.019201,Cosmospoint_9797,Tick,60,60,0,0,127400,127700,-386,-5614,-5614,OK
7.019201,borrainelary_23489,Tick,15,15,0,0,127400,127700,194,-1694,-1694,OK
7.019201,HappyGuo_100,Tick,12,0,12,-12,127400,127700,-153,2553,-507,OK
7.266436,Chi_squared_314159,Tick,44,30,14,-14,127400,127600,-749,10149,7349,OK
7.266436,Camb1_3,Tick,20,20,0,15,127400,127600,-508,-1926292,-12292,OK
7.266436,BGAF_2047,Tick,73,99,-26,26,127400,127600,-2194,18394,23594,OK
7.266436,yes_292487,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.266436,Edius_2735,Tick,10,27,-17,17,127400,127600,-88,6788,10188,OK
7.266436,Cosmospoint_9797,Tick,60,60,0,0,127400,127600,-386,-5614,-5614,OK
7.266436,borrainelary_23489,Tick,15,15,0,0,127400,127600,194,-1694,-1694,OK
7.266436,HappyGuo_100,Tick,12,0,12,-12,127400,127600,-153,2553,153,OK
7.508233,Chi_squared_314159,Tick,44,30,14,-14,127400,127600,-749,10149,7349,OK
7.508233,Camb1_3,Tick,20,20,0,15,127400,127600,-508,-1926292,-12292,OK
7.508233,BGAF_2047,Tick,73,99,-26,26,127400,127600,-2194,18394,23594,OK
7.508233,yes_292487,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.508233,Edius_2735,Tick,10,27,-17,17,127400,127600,-88,6788,10188,OK
7.508233,Cosmospoint_9797,Tick,60,60,0,0,127400,127600,-386,-5614,-5614,OK
7.508233,borrainelary_23489,Tick,15,15,0,0,127400,127600,194,-1694,-1694,OK
7.508233,HappyGuo_100,Tick,12,0,12,-12,127400,127600,-153,2553,153,OK
7.79649,Chi_squared_314159,Tick,44,30,14,-14,127300,127600,-749,10149,6579,OK
7.79649,Camb1_3,Tick,20,20,0,15,127300,127600,-508,-1926292,-12292,OK
7.79649,BGAF_2047,Tick,73,99,-26,26,127300,127600,-2194,18394,25024,OK
7.79649,yes_292487,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.79649,Edius_2735,Tick,46,27,19,-19,127300,127600,-546,18046,13201,OK
7.79649,Cosmospoint_9797,Tick,60,60,0,0,127300,127600,-386,-5614,-5614,OK
7.79649,borrainelary_23489,Tick,15,15,0,0,127300,127600,194,-1694,-1694,OK
7.79649,HappyGuo_100,Tick,12,0,12,-12,127300,127600,-153,2553,-507,OK
8.029666,Chi_squared_314159,Tick,44,30,14,-14,127300,127600,-749,10149,6579,OK
8.029666,Camb1_3,Tick,20,20,0,15,127300,127600,-508,-1926292,-12292,OK
8.029666,BGAF_2047,Tick,73,99,-26,26,127300,127600,-2194,18394,25024,OK
8.029666,yes_292487,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.029666,Edius_2735,Tick,46,27,19,-19,127300,127600,-546,18046,13201,OK
8.029666,Cosmospoint_9797,Tick,60,60,0,0,127300,127600,-386,-5614,-5614,OK
8.029666,borrainelary_23489,Tick,15,15,0,0,127300,127600,194,-1694,-1694,OK
8.029666,HappyGuo_100,Tick,12,0,12,-12,127300,127600,-153,2553,-507,OK
8.231661,Chi_squared_314159,Tick,44,30,14,-14,127300,127600,-749,10149,6579,OK
8.231661,Camb1_3,Tick,20,20,0,15,127300,127600,-508,-1926292,-12292,OK
8.231661,BGAF_2047,Tick,73,99,-26,26,127300,127600,-2194,18394,25024,OK
8.231661,yes_292487,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.231661,Edius_2735,Tick,46,27,19,-19,127300,127600,-546,18046,13201,OK
8.231661,Cosmospoint_9797,Tick,60,60,0,0,127300,127600,-386,-5614,-5614,OK
8.231661,borrainelary_23489,Tick,15,15,0,0,127300,127600,194,-1694,-1694,OK
8.231661,HappyGuo_100,Tick,12,0,12,-12,127300,127600,-153,2553,-507,OK
8.522302,Chi_squared_314159,Tick,44,30,14,-14,127300,127400,-749,10149,8749,OK
8.522302,Camb1_3,Tick,20,20,0,15,127300,127400,-508,-1926292,-15292,OK
8.522302,BGAF_2047,Tick,73,99,-26,26,127300,127400,-2194,18394,20994,OK
8.522302,yes_292487,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.522302,Edius_2735,Tick,46,27,19,-19,127300,127400,-546,18046,16146,OK
8.522302,Cosmospoint_9797,Tick,60,60,0,0,127300,127400,-386,-5614,-5614,OK
8.522302,borrainelary_23489,Tick,15,15,0,0,127300,127400,194,-1694,-1694,OK
8.522302,HappyGuo_100,Tick,12,0,12,-12,127300,127400,-153,2553,1353,OK
8.738453,Chi_squared_314159,Tick,44,30,14,-14,127300,127400,-749,10149,8749,OK
8.738453,Camb1_3,Tick,20,20,0,15,127300,127400,-508,-1926292,-15292,OK
8.738453,BGAF_2047,Tick,73,99,-26,26,127300,127400,-2194,18394,20994,OK
8.738453,yes_292487,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.738453,Edius_2735,Tick,46,27,19,-19,127300,127400,-546,18046,16146,OK
8.738453,Cosmospoint_9797,Tick,60,60,0,0,127300,127400,-386,-5614,-5614,OK
8.738453,borrainelary_23489,Tick,15,15,0,0,127300,127400,194,-1694,-1694,OK
8.738453,HappyGuo_100,Tick,12,0,12,-12,127300,127400,-153,2553,1353,OK
8.969679,Chi_squared_314159,Tick,44,30,14,-14,127300,127400,-749,10149,8749,OK
8.969679,Camb1_3,Tick,20,20,0,15,127300,127400,-508,-1926292,-15292,OK
8.969679,BGAF_2047,Tick,73,99,-26,26,127300,127400,-2194,18394,20994,OK
8.969679,yes_292487,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.969679,Edius_2735,Tick,46,27,19,-19,127300,127400,-546,18046,16146,OK
8.969679,Cosmospoint_9797,Tick,60,60,0,0,127300,127400,-386,-5614,-5614,OK
8.969679,borrainelary_23489,Tick,15,15,0,0,127300,127400,194,-1694,-1694,OK
8.969679,HappyGuo_100,Tick,12,0,12,-12,127300,127400,-153,2553,1353,OK
9.272941,Chi_squared_314159,Tick,44,30,14,-14,127300,127800,-749,10149,6565,OK
9.272941,Camb1_3,Tick,20,20,0,15,127300,127800,-508,-1926292,-9292,OK
9.272941,BGAF_2047,Tick,73,99,-26,26,127300,127800,-2194,18394,25050,OK
9.272941,yes_292487,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.272941,Edius_2735,Tick,46,27,19,-19,127300,127800,-546,18046,13182,OK
9.272941,Cosmospoint_9797,Tick,60,60,0,0,127300,127800,-386,-5614,-5614,OK
9.272941,borrainelary_23489,Tick,15,15,0,0,127300,127800,194,-1694,-1694,OK
9.272941,HappyGuo_100,Tick,12,0,12,-12,127300,127800,-153,2553,-519,OK
9.525115,Chi_squared_314159,Tick,44,30,14,-14,127300,127800,-749,10149,6565,OK
9.525115,Camb1_3,Tick,20,20,0,15,127300,127800,-508,-1926292,-9292,OK
9.525115,BGAF_2047,Tick,73,99,-26,26,127300,127800,-2194,18394,25050,OK
9.525115,yes_292487,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.525115,Edius_2735,Tick,46,27,19,-19,127300,127800,-546,18046,13182,OK
9.525115,Cosmospoint_9797,Tick,60,60,0,0,127300,127800,-386,-5614,-5614,OK
9.525115,borrainelary_23489,Tick,15,15,0,0,127300,127800,194,-1694,-1694,OK
9.525115,HappyGuo_100,Tick,12,0,12,-12,127300,127800,-153,2553,-519,OK
9.763174,Chi_squared_314159,Tick,71,30,41,-41,127300,127800,-1092,16092,5596,OK
9.763174,Camb1_3,Tick,40,20,20,15,127300,127800,-763,-4476037,-8157,OK
9.763174,BGAF_2047,Tick,94,99,-5,5,127300,127800,-2462,22862,24142,OK
9.763174,yes_292487,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.763174,Edius_2735,Tick,70,27,43,-43,127300,127800,-852,25552,14544,OK
9.763174,Cosmospoint_9797,Tick,75,60,15,-15,127300,127800,-577,-2423,-6263,OK
9.763174,borrainelary_23489,Tick,15,15,0,0,127300,127800,194,-1694,-1694,OK
