2023-03-12 17:14:21.947647 [INFO   ] [APP] application started
2023-03-12 17:14:28.657243 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13400; bid prices: 146900; bid volumes: 4000
2023-03-12 17:14:28.657270 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 8; bid prices: 147000; bid volumes: 24
2023-03-12 17:14:28.879949 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 3000
2023-03-12 17:14:28.879983 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 10; bid prices: 146900; bid volumes: 34
2023-03-12 17:14:28.880367 [INFO   ] [AUTO] order 15 filled for 24 lots at $146900 cents
2023-03-12 17:14:28.880562 [INFO   ] [AUTO] order 16 filled for 7 lots at $146800 cents
2023-03-12 17:14:28.882281 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 34
2023-03-12 17:14:28.883124 [INFO   ] [AUTO] hedge order 21 filled for 24 lots at $146800 average price in cents
2023-03-12 17:14:28.883205 [INFO   ] [AUTO] hedge order 22 filled for 7 lots at $146800 average price in cents
2023-03-12 17:14:29.154364 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-12 17:14:29.154399 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146800; bid volumes: 34
2023-03-12 17:14:29.382526 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-12 17:14:29.382551 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 13; bid prices: 146600; bid volumes: 19
2023-03-12 17:14:29.710923 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1400; bid prices: 146900; bid volumes: 3000
2023-03-12 17:14:29.710938 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 13; bid prices: 146600; bid volumes: 19
2023-03-12 17:14:29.818799 [INFO   ] [AUTO] order 23 filled for 13 lots at $147100 cents
2023-03-12 17:14:29.818858 [INFO   ] [AUTO] order 24 filled for 27 lots at $147200 cents
2023-03-12 17:14:29.818992 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147100; ask volumes: 13; bid prices: 0; bid volumes: 0
2023-03-12 17:14:29.819064 [INFO   ] [AUTO] hedge order 29 filled for 13 lots at $147000 average price in cents
2023-03-12 17:14:29.819111 [INFO   ] [AUTO] hedge order 30 filled for 27 lots at $147000 average price in cents
2023-03-12 17:14:29.961060 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9000; bid prices: 146800; bid volumes: 13000
2023-03-12 17:14:29.961098 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 10000; bid prices: 146800; bid volumes: 19
2023-03-12 17:14:30.067827 [INFO   ] [AUTO] order 27 filled for 17 lots at $146800 cents
2023-03-12 17:14:30.068105 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146800; bid volumes: 17
2023-03-12 17:14:30.068332 [INFO   ] [AUTO] hedge order 33 filled for 17 lots at $146800 average price in cents
2023-03-12 17:14:30.145728 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 13000
2023-03-12 17:14:30.145764 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146800; bid volumes: 12
2023-03-12 17:14:30.406381 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13400; bid prices: 146800; bid volumes: 2000
2023-03-12 17:14:30.406543 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 27; bid prices: 146800; bid volumes: 12
2023-03-12 17:14:30.623680 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13400; bid prices: 146800; bid volumes: 5000
2023-03-12 17:14:30.623722 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146800; bid volumes: 2
2023-03-12 17:14:30.886938 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13400; bid prices: 146800; bid volumes: 5000
2023-03-12 17:14:30.886977 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 10; bid prices: 146800; bid volumes: 2
2023-03-12 17:14:30.909186 [INFO   ] [AUTO] order 27 filled for 2 lots at $146800 cents
2023-03-12 17:14:30.909278 [INFO   ] [AUTO] order 28 filled for 17 lots at $146700 cents
2023-03-12 17:14:30.909361 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146800; bid volumes: 2
2023-03-12 17:14:30.909560 [INFO   ] [AUTO] hedge order 34 filled for 2 lots at $146800 average price in cents
2023-03-12 17:14:30.909638 [INFO   ] [AUTO] hedge order 35 filled for 17 lots at $146800 average price in cents
2023-03-12 17:14:31.155350 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 8400; bid prices: 146600; bid volumes: 3000
2023-03-12 17:14:31.155393 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 10; bid prices: 146700; bid volumes: 62
2023-03-12 17:14:31.432505 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 9000; bid prices: 146700; bid volumes: 2000
2023-03-12 17:14:31.432545 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 13; bid prices: 146700; bid volumes: 10
2023-03-12 17:14:31.611155 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146800; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 17:14:31.707746 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 13000
2023-03-12 17:14:31.707782 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 13; bid prices: 146600; bid volumes: 50
2023-03-12 17:14:31.921782 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 9400; bid prices: 147000; bid volumes: 3000
2023-03-12 17:14:31.921819 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 13; bid prices: 146700; bid volumes: 50
2023-03-12 17:14:32.175393 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 3000
2023-03-12 17:14:32.175431 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 147000; bid volumes: 84
2023-03-12 17:14:32.184187 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 10
2023-03-12 17:14:32.373244 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 14000
2023-03-12 17:14:32.373283 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 13; bid prices: 147000; bid volumes: 74
2023-03-12 17:14:32.469960 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146800; bid volumes: 10
2023-03-12 17:14:32.635758 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 12400; bid prices: 146600; bid volumes: 2000
2023-03-12 17:14:32.635797 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 13; bid prices: 147000; bid volumes: 74
2023-03-12 17:14:32.647939 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 88
2023-03-12 17:14:32.925313 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146700; ask volumes: 1010; bid prices: 146600; bid volumes: 14750
2023-03-12 17:14:32.925336 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 2; bid prices: 146700; bid volumes: 10
2023-03-12 17:14:33.026402 [INFO   ] [AUTO] order 58 filled for 13 lots at $146800 cents
2023-03-12 17:14:33.026477 [INFO   ] [AUTO] order 59 filled for 26 lots at $146900 cents
2023-03-12 17:14:33.026716 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146800; ask volumes: 13; bid prices: 0; bid volumes: 0
2023-03-12 17:14:33.026843 [INFO   ] [AUTO] hedge order 60 filled for 13 lots at $146700 average price in cents
2023-03-12 17:14:33.026928 [INFO   ] [AUTO] hedge order 61 filled for 26 lots at $146700 average price in cents
2023-03-12 17:14:33.064710 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146700; ask volumes: 1010; bid prices: 0; bid volumes: 0
2023-03-12 17:14:33.208633 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 2150; bid prices: 146700; bid volumes: 6000
2023-03-12 17:14:33.208675 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 10075; bid prices: 146500; bid volumes: 50
2023-03-12 17:14:33.381360 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 750; bid prices: 0; bid volumes: 0
2023-03-12 17:14:33.468474 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9000; bid prices: 146800; bid volumes: 24740
2023-03-12 17:14:33.468516 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 6; bid prices: 146700; bid volumes: 46
2023-03-12 17:14:33.701074 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 15410; bid prices: 146800; bid volumes: 15760
2023-03-12 17:14:33.701116 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 45; bid prices: 146800; bid volumes: 26
2023-03-12 17:14:33.968326 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 16410; bid prices: 146800; bid volumes: 14760
2023-03-12 17:14:33.968368 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 45; bid prices: 146800; bid volumes: 26
2023-03-12 17:14:34.212027 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 10400; bid prices: 146800; bid volumes: 3000
2023-03-12 17:14:34.212044 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 45; bid prices: 146800; bid volumes: 26
2023-03-12 17:14:34.414774 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 2400; bid prices: 146800; bid volumes: 3020
2023-03-12 17:14:34.414794 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 61; bid prices: 146800; bid volumes: 36
2023-03-12 17:14:34.571482 [INFO   ] [AUTO] order 68 filled for 19 lots at $146800 cents
2023-03-12 17:14:34.571564 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 20
2023-03-12 17:14:34.571861 [INFO   ] [AUTO] hedge order 72 filled for 19 lots at $146800 average price in cents
2023-03-12 17:14:34.676112 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 12400; bid prices: 146800; bid volumes: 2000
2023-03-12 17:14:34.676124 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 51; bid prices: 146800; bid volumes: 7
2023-03-12 17:14:34.959221 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 12400; bid prices: 146800; bid volumes: 2020
2023-03-12 17:14:34.959265 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 10; bid prices: 146800; bid volumes: 7
2023-03-12 17:14:35.192458 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 12400; bid prices: 146700; bid volumes: 20
2023-03-12 17:14:35.192502 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 10; bid prices: 146800; bid volumes: 7
2023-03-12 17:14:35.311705 [INFO   ] [AUTO] order 75 filled for 23 lots at $146700 cents
2023-03-12 17:14:35.311858 [INFO   ] [AUTO] order 76 filled for 47 lots at $146600 cents
2023-03-12 17:14:35.312310 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146700; bid volumes: 60
2023-03-12 17:14:35.312532 [INFO   ] [AUTO] hedge order 77 filled for 23 lots at $146700 average price in cents
2023-03-12 17:14:35.312611 [INFO   ] [AUTO] hedge order 78 filled for 47 lots at $146700 average price in cents
2023-03-12 17:14:35.380594 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 12400; bid prices: 146700; bid volumes: 2020
2023-03-12 17:14:35.380633 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 146500; bid volumes: 1
2023-03-12 17:14:35.645301 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 12400; bid prices: 146700; bid volumes: 2020
2023-03-12 17:14:35.645341 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 146600; bid volumes: 12
2023-03-12 17:14:35.922186 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 1010; bid prices: 146600; bid volumes: 13810
2023-03-12 17:14:35.922226 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 146600; bid volumes: 12
2023-03-12 17:14:36.158071 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146700; ask volumes: 1000; bid prices: 146500; bid volumes: 13790
2023-03-12 17:14:36.158112 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 31; bid prices: 146700; bid volumes: 20
2023-03-12 17:14:36.382690 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 3010; bid prices: 146600; bid volumes: 13810
2023-03-12 17:14:36.382730 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 31; bid prices: 146600; bid volumes: 20
2023-03-12 17:14:36.627573 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 2000; bid prices: 146700; bid volumes: 13810
2023-03-12 17:14:36.627656 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 21; bid prices: 146500; bid volumes: 32
2023-03-12 17:14:36.894716 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 1000; bid prices: 146800; bid volumes: 10020
2023-03-12 17:14:36.894795 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 21; bid prices: 146600; bid volumes: 32
2023-03-12 17:14:36.912367 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 17:14:37.059689 [INFO   ] [AUTO] order 99 filled for 12 lots at $146700 cents
2023-03-12 17:14:37.059964 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146700; bid volumes: 12
2023-03-12 17:14:37.060066 [INFO   ] [AUTO] hedge order 101 filled for 12 lots at $146900 average price in cents
2023-03-12 17:14:37.124838 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147000; ask volumes: 710; bid prices: 0; bid volumes: 0
2023-03-12 17:14:37.199677 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 3430; bid prices: 147000; bid volumes: 1020
2023-03-12 17:14:37.199760 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 21; bid prices: 146600; bid volumes: 24
2023-03-12 17:14:37.200792 [INFO   ] [AUTO] order 95 filled for 21 lots at $147000 cents
2023-03-12 17:14:37.200866 [INFO   ] [AUTO] order 96 filled for 12 lots at $147100 cents
2023-03-12 17:14:37.201190 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 21; bid prices: 0; bid volumes: 0
2023-03-12 17:14:37.202252 [INFO   ] [AUTO] hedge order 106 filled for 21 lots at $147200 average price in cents
2023-03-12 17:14:37.202318 [INFO   ] [AUTO] hedge order 107 filled for 12 lots at $147200 average price in cents
2023-03-12 17:14:37.428338 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 3030; bid prices: 147000; bid volumes: 13780
2023-03-12 17:14:37.428429 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 68; bid prices: 146800; bid volumes: 10
2023-03-12 17:14:37.708048 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 2030; bid prices: 147000; bid volumes: 15780
2023-03-12 17:14:37.708132 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 45; bid prices: 147000; bid volumes: 20
2023-03-12 17:14:37.894891 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1030; bid prices: 147100; bid volumes: 4020
2023-03-12 17:14:37.894979 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 45; bid prices: 147000; bid volumes: 20
2023-03-12 17:14:38.080140 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 1030; bid prices: 0; bid volumes: 0
2023-03-12 17:14:38.175518 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147200; ask volumes: 45; bid prices: 0; bid volumes: 0
2023-03-12 17:14:38.180785 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 3000; bid prices: 146900; bid volumes: 13800
2023-03-12 17:14:38.180853 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147300; ask volumes: 22; bid prices: 147000; bid volumes: 15
2023-03-12 17:14:38.182480 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147100; bid volumes: 10
2023-03-12 17:14:38.432923 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 2400; bid prices: 146900; bid volumes: 15760
2023-03-12 17:14:38.433367 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 17; bid prices: 147100; bid volumes: 10
2023-03-12 17:14:38.675870 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 15400; bid prices: 146800; bid volumes: 13780
2023-03-12 17:14:38.675915 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 17; bid prices: 147000; bid volumes: 10
2023-03-12 17:14:38.932749 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14400; bid prices: 146900; bid volumes: 4020
2023-03-12 17:14:38.932774 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 17; bid prices: 146700; bid volumes: 15
2023-03-12 17:14:39.165580 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14400; bid prices: 146900; bid volumes: 2000
2023-03-12 17:14:39.165604 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 17; bid prices: 146800; bid volumes: 15
2023-03-12 17:14:39.383917 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 3000; bid prices: 146900; bid volumes: 14790
2023-03-12 17:14:39.383940 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 27; bid prices: 146800; bid volumes: 25
2023-03-12 17:14:39.558215 [INFO   ] [AUTO] order 120 filled for 15 lots at $146800 cents
2023-03-12 17:14:39.558410 [INFO   ] [AUTO] order 121 filled for 9 lots at $146700 cents
2023-03-12 17:14:39.563711 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 10
2023-03-12 17:14:39.564014 [INFO   ] [AUTO] hedge order 122 filled for 15 lots at $146900 average price in cents
2023-03-12 17:14:39.564140 [INFO   ] [AUTO] hedge order 123 filled for 9 lots at $146900 average price in cents
2023-03-12 17:14:39.683850 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 11400; bid prices: 146900; bid volumes: 4020
2023-03-12 17:14:39.683888 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 17; bid prices: 146700; bid volumes: 63
2023-03-12 17:14:39.950272 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14400; bid prices: 146900; bid volumes: 2000
2023-03-12 17:14:39.950322 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 27; bid prices: 146800; bid volumes: 10
2023-03-12 17:14:40.208823 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 4400; bid prices: 146800; bid volumes: 11800
2023-03-12 17:14:40.208873 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 128; bid prices: 146700; bid volumes: 73
2023-03-12 17:14:40.429989 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14400; bid prices: 146900; bid volumes: 2000
2023-03-12 17:14:40.430041 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 138; bid prices: 146800; bid volumes: 10
2023-03-12 17:14:40.626149 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 950; bid prices: 0; bid volumes: 0
2023-03-12 17:14:40.674492 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1050; bid prices: 147000; bid volumes: 14800
2023-03-12 17:14:40.674540 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 128; bid prices: 146800; bid volumes: 11
2023-03-12 17:14:40.726413 [INFO   ] [AUTO] order 134 filled for 11 lots at $146900 cents
2023-03-12 17:14:40.726975 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 21
2023-03-12 17:14:40.727260 [INFO   ] [AUTO] hedge order 136 filled for 11 lots at $147000 average price in cents
2023-03-12 17:14:40.943200 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13400; bid prices: 146900; bid volumes: 2000
2023-03-12 17:14:40.943252 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 54; bid prices: 146800; bid volumes: 23
2023-03-12 17:14:41.152391 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 2400; bid prices: 146900; bid volumes: 2020
2023-03-12 17:14:41.152445 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 64; bid prices: 146700; bid volumes: 60
2023-03-12 17:14:41.451222 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 3000; bid prices: 146900; bid volumes: 14790
2023-03-12 17:14:41.451312 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 54; bid prices: 146700; bid volumes: 50
2023-03-12 17:14:41.650662 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1400; bid prices: 146900; bid volumes: 20
2023-03-12 17:14:41.650748 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 54; bid prices: 146800; bid volumes: 10
